,x,y,z
0,0.0,2.0,0.0
1,0.0,2.0,0.0
2,0.0,-2.0,0.0
3,0.0,-2.0,0.0
4,0.0,2.0,0.0
5,0.0,2.0,0.0
6,0.0,-2.0,0.0
7,0.0,-2.0,0.0
8,0.0,1.999459093972528,0.046511627906976744
9,0.0,1.999459093972528,-0.046511627906976744
10,0.0,-1.999459093972528,0.046511627906976744
11,0.0,-1.999459093972528,-0.046511627906976744
12,0.0,1.999459093972528,0.046511627906976744
13,0.0,1.999459093972528,-0.046511627906976744
14,0.0,-1.999459093972528,0.046511627906976744
15,0.0,-1.999459093972528,-0.046511627906976744
16,0.0,1.9978354972013517,0.09302325581395349
17,0.0,1.9978354972013517,-0.09302325581395349
18,0.0,-1.9978354972013517,0.09302325581395349
19,0.0,-1.9978354972013517,-0.09302325581395349
20,0.0,1.9978354972013517,0.09302325581395349
21,0.0,1.9978354972013517,-0.09302325581395349
22,0.0,-1.9978354972013517,0.09302325581395349
23,0.0,-1.9978354972013517,-0.09302325581395349
24,0.0,1.995126566467648,0.13953488372093023
25,0.0,1.995126566467648,-0.13953488372093023
26,0.0,-1.995126566467648,0.13953488372093023
27,0.0,-1.995126566467648,-0.13953488372093023
28,0.0,1.995126566467648,0.13953488372093023
29,0.0,1.995126566467648,-0.13953488372093023
30,0.0,-1.995126566467648,0.13953488372093023
31,0.0,-1.995126566467648,-0.13953488372093023
32,0.0,1.991327872428618,0.18604651162790697
33,0.0,1.991327872428618,-0.18604651162790697
34,0.0,-1.991327872428618,0.18604651162790697
35,0.0,-1.991327872428618,-0.18604651162790697
36,0.0,1.991327872428618,0.18604651162790697
37,0.0,1.991327872428618,-0.18604651162790697
38,0.0,-1.991327872428618,0.18604651162790697
39,0.0,-1.991327872428618,-0.18604651162790697
40,0.0,1.986433163168616,0.23255813953488372
41,0.0,1.986433163168616,-0.23255813953488372
42,0.0,-1.986433163168616,0.23255813953488372
43,0.0,-1.986433163168616,-0.23255813953488372
44,0.0,1.986433163168616,0.23255813953488372
45,0.0,1.986433163168616,-0.23255813953488372
46,0.0,-1.986433163168616,0.23255813953488372
47,0.0,-1.986433163168616,-0.23255813953488372
48,0.0,1.980434312190118,0.27906976744186046
49,0.0,1.980434312190118,-0.27906976744186046
50,0.0,-1.980434312190118,0.27906976744186046
51,0.0,-1.980434312190118,-0.27906976744186046
52,0.0,1.980434312190118,0.27906976744186046
53,0.0,1.980434312190118,-0.27906976744186046
54,0.0,-1.980434312190118,0.27906976744186046
55,0.0,-1.980434312190118,-0.27906976744186046
56,0.0,1.9733212498229233,0.32558139534883723
57,0.0,1.9733212498229233,-0.32558139534883723
58,0.0,-1.9733212498229233,0.32558139534883723
59,0.0,-1.9733212498229233,-0.32558139534883723
60,0.0,1.9733212498229233,0.32558139534883723
61,0.0,1.9733212498229233,-0.32558139534883723
62,0.0,-1.9733212498229233,0.32558139534883723
63,0.0,-1.9733212498229233,-0.32558139534883723
64,0.0,1.9650818766769866,0.37209302325581395
65,0.0,1.9650818766769866,-0.37209302325581395
66,0.0,-1.9650818766769866,0.37209302325581395
67,0.0,-1.9650818766769866,-0.37209302325581395
68,0.0,1.9650818766769866,0.37209302325581395
69,0.0,1.9650818766769866,-0.37209302325581395
70,0.0,-1.9650818766769866,0.37209302325581395
71,0.0,-1.9650818766769866,-0.37209302325581395
72,0.0,1.9557019573608037,0.4186046511627907
73,0.0,1.9557019573608037,-0.4186046511627907
74,0.0,-1.9557019573608037,0.4186046511627907
75,0.0,-1.9557019573608037,-0.4186046511627907
76,0.0,1.9557019573608037,0.4186046511627907
77,0.0,1.9557019573608037,-0.4186046511627907
78,0.0,-1.9557019573608037,0.4186046511627907
79,0.0,-1.9557019573608037,-0.4186046511627907
80,0.0,1.9451649922164171,0.46511627906976744
81,0.0,1.9451649922164171,-0.46511627906976744
82,0.0,-1.9451649922164171,0.46511627906976744
83,0.0,-1.9451649922164171,-0.46511627906976744
84,0.0,1.9451649922164171,0.46511627906976744
85,0.0,1.9451649922164171,-0.46511627906976744
86,0.0,-1.9451649922164171,0.46511627906976744
87,0.0,-1.9451649922164171,-0.46511627906976744
88,0.0,1.933452064262933,0.5116279069767442
89,0.0,1.933452064262933,-0.5116279069767442
90,0.0,-1.933452064262933,0.5116279069767442
91,0.0,-1.933452064262933,-0.5116279069767442
92,0.0,1.933452064262933,0.5116279069767442
93,0.0,1.933452064262933,-0.5116279069767442
94,0.0,-1.933452064262933,0.5116279069767442
95,0.0,-1.933452064262933,-0.5116279069767442
96,0.0,1.9205416578662864,0.5581395348837209
97,0.0,1.9205416578662864,-0.5581395348837209
98,0.0,-1.9205416578662864,0.5581395348837209
99,0.0,-1.9205416578662864,-0.5581395348837209
100,0.0,1.9205416578662864,0.5581395348837209
101,0.0,1.9205416578662864,-0.5581395348837209
102,0.0,-1.9205416578662864,0.5581395348837209
103,0.0,-1.9205416578662864,-0.5581395348837209
104,0.0,1.9064094448296927,0.6046511627906976
105,0.0,1.9064094448296927,-0.6046511627906976
106,0.0,-1.9064094448296927,0.6046511627906976
107,0.0,-1.9064094448296927,-0.6046511627906976
108,0.0,1.9064094448296927,0.6046511627906976
109,0.0,1.9064094448296927,-0.6046511627906976
110,0.0,-1.9064094448296927,0.6046511627906976
111,0.0,-1.9064094448296927,-0.6046511627906976
112,0.0,1.8910280325819648,0.6511627906976745
113,0.0,1.8910280325819648,-0.6511627906976745
114,0.0,-1.8910280325819648,0.6511627906976745
115,0.0,-1.8910280325819648,-0.6511627906976745
116,0.0,1.8910280325819648,0.6511627906976745
117,0.0,1.8910280325819648,-0.6511627906976745
118,0.0,-1.8910280325819648,0.6511627906976745
119,0.0,-1.8910280325819648,-0.6511627906976745
120,0.0,1.874366667870687,0.6976744186046512
