,x,y,z
0,0.0,2.0,0.0
1,0.0,2.0,0.0
2,0.0,-2.0,0.0
3,0.0,-2.0,0.0
4,0.0,2.0,0.0
5,0.0,2.0,0.0
6,0.0,-2.0,0.0
7,0.0,-2.0,0.0
8,0.0,1.984313483298443,0.25
9,0.0,1.984313483298443,-0.25
10,0.0,-1.984313483298443,0.25
11,0.0,-1.984313483298443,-0.25
12,0.0,1.984313483298443,0.25
13,0.0,1.984313483298443,-0.25
14,0.0,-1.984313483298443,0.25
15,0.0,-1.984313483298443,-0.25
16,0.0,1.9364916731037085,0.5
17,0.0,1.9364916731037085,-0.5
18,0.0,-1.9364916731037085,0.5
19,0.0,-1.9364916731037085,-0.5
20,0.0,1.9364916731037085,0.5
21,0.0,1.9364916731037085,-0.5
22,0.0,-1.9364916731037085,0.5
23,0.0,-1.9364916731037085,-0.5
24,0.0,1.8540496217739157,0.75
25,0.0,1.8540496217739157,-0.75
26,0.0,-1.8540496217739157,0.75
27,0.0,-1.8540496217739157,-0.75
28,0.0,1.8540496217739157,0.75
29,0.0,1.8540496217739157,-0.75
30,0.0,-1.8540496217739157,0.75
31,0.0,-1.8540496217739157,-0.75
32,0.0,1.7320508075688772,1.0
33,0.0,1.7320508075688772,-1.0
34,0.0,-1.7320508075688772,1.0
35,0.0,-1.7320508075688772,-1.0
36,0.0,1.7320508075688772,1.0
37,0.0,1.7320508075688772,-1.0
38,0.0,-1.7320508075688772,1.0
39,0.0,-1.7320508075688772,-1.0
40,0.0,1.5612494995995996,1.25
41,0.0,1.5612494995995996,-1.25
42,0.0,-1.5612494995995996,1.25
43,0.0,-1.5612494995995996,-1.25
44,0.0,1.5612494995995996,1.25
45,0.0,1.5612494995995996,-1.25
46,0.0,-1.5612494995995996,1.25
47,0.0,-1.5612494995995996,-1.25
48,0.0,1.3228756555322954,1.5
49,0.0,1.3228756555322954,-1.5
50,0.0,-1.3228756555322954,1.5
51,0.0,-1.3228756555322954,-1.5
52,0.0,1.3228756555322954,1.5
53,0.0,1.3228756555322954,-1.5
54,0.0,-1.3228756555322954,1.5
55,0.0,-1.3228756555322954,-1.5
56,0.0,0.9682458365518543,1.75
57,0.0,0.9682458365518543,-1.75
58,0.0,-0.9682458365518543,1.75
59,0.0,-0.9682458365518543,-1.75
60,0.0,0.9682458365518543,1.75
61,0.0,0.9682458365518543,-1.75
62,0.0,-0.9682458365518543,1.75
63,0.0,-0.9682458365518543,-1.75
64,0.25,1.984313483298443,0.0
65,0.25,1.984313483298443,0.0
66,0.25,-1.984313483298443,0.0
67,0.25,-1.984313483298443,0.0
68,-0.25,1.984313483298443,0.0
69,-0.25,1.984313483298443,0.0
70,-0.25,-1.984313483298443,0.0
71,-0.25,-1.984313483298443,0.0
72,0.21875,1.9722191656862074,0.25
73,0.21875,1.9722191656862074,-0.25
74,0.21875,-1.9722191656862074,0.25
75,0.21875,-1.9722191656862074,-0.25
76,-0.21875,1.9722191656862074,0.25
77,-0.21875,1.9722191656862074,-0.25
78,-0.21875,-1.9722191656862074,0.25
79,-0.21875,-1.9722191656862074,-0.25
80,0.1875,1.9273929931386593,0.5
81,0.1875,1.9273929931386593,-0.5
82,0.1875,-1.9273929931386593,0.5
83,0.1875,-1.9273929931386593,-0.5
84,-0.1875,1.9273929931386593,0.5
85,-0.1875,1.9273929931386593,-0.5
86,-0.1875,-1.9273929931386593,0.5
87,-0.1875,-1.9273929931386593,-0.5
88,0.15625,1.8474539067321816,0.75
89,0.15625,1.8474539067321816,-0.75
90,0.15625,-1.8474539067321816,0.75
91,0.15625,-1.8474539067321816,-0.75
92,-0.15625,1.8474539067321816,0.75
93,-0.15625,1.8474539067321816,-0.75
94,-0.15625,-1.8474539067321816,0.75
95,-0.15625,-1.8474539067321816,-0.75
96,0.125,1.7275343701356567,1.0
97,0.125,1.7275343701356567,-1.0
98,0.125,-1.7275343701356567,1.0
99,0.125,-1.7275343701356567,-1.0
100,-0.125,1.7275343701356567,1.0
101,-0.125,1.7275343701356567,-1.0
102,-0.125,-1.7275343701356567,1.0
103,-0.125,-1.7275343701356567,-1.0
104,0.09375,1.5584322049739603,1.25
105,0.09375,1.5584322049739603,-1.25
106,0.09375,-1.5584322049739603,1.25
107,0.09375,-1.5584322049739603,-1.25
108,-0.09375,1.5584322049739603,1.25
109,-0.09375,1.5584322049739603,-1.25
110,-0.09375,-1.5584322049739603,1.25
111,-0.09375,-1.5584322049739603,-1.25
112,0.0625,1.3213984069916234,1.5
113,0.0625,1.3213984069916234,-1.5
114,0.0625,-1.3213984069916234,1.5
115,0.0625,-1.3213984069916234,-1.5
116,-0.0625,1.3213984069916234,1.5
117,-0.0625,1.3213984069916234,-1.5
118,-0.0625,-1.3213984069916234,1.5
119,-0.0625,-1.3213984069916234,-1.5
120,0.03125,0.9677414104501264,1.75
121,0.03125,0.9677414104501264,-1.75
122,0.03125,-0.9677414104501264,1.75
123,0.03125,-0.9677414104501264,-1.75
124,-0.03125,0.9677414104501264,1.75
125,-0.03125,0.9677414104501264,-1.75
126,-0.03125,-0.9677414104501264,1.75
127,-0.03125,-0.9677414104501264,-1.75
128,0.5,1.9364916731037085,0.0
129,0.5,1.9364916731037085,0.0
130,0.5,-1.9364916731037085,0.0
131,0.5,-1.9364916731037085,0.0
132,-0.5,1.9364916731037085,0.0
133,-0.5,1.9364916731037085,0.0
134,-0.5,-1.9364916731037085,0.0
135,-0.5,-1.9364916731037085,0.0
136,0.4375,1.9354828209002528,0.25
137,0.4375,1.9354828209002528,-0.25
138,0.4375,-1.9354828209002528,0.25
139,0.4375,-1.9354828209002528,-0.25
140,-0.4375,1.9354828209002528,0.25
141,-0.4375,1.9354828209002528,-0.25
142,-0.4375,-1.9354828209002528,0.25
143,-0.4375,-1.9354828209002528,-0.25
