x,y
-6.0,0.0
-5.9,1.0908712114635704
-5.800000000000001,1.536229149573719
-5.7,1.8734993995195188
-5.6000000000000005,2.1540659228538
-5.5,2.3979157616563596
-5.4,2.6153393661244033
-5.300000000000001,2.8124722220850455
-5.2,2.9933259094191524
-5.1000000000000005,3.160696125855821
-5.0,3.3166247903554
-4.9,3.4626579386361565
-4.800000000000001,3.599999999999999
-4.7,3.729611239794303
-4.6000000000000005,3.852272056851644
-4.5,3.968626966596886
-4.4,4.079215610874227
-4.3,4.1844951905815355
-4.2,4.28485705712571
-4.1000000000000005,4.380639222761901
-4.0,4.47213595499958
-3.9000000000000004,4.559605246071199
-3.8000000000000003,4.64327470649756
-3.7,4.723346271447817
-3.6,4.8
-3.5,4.873397172404482
-3.4000000000000004,4.94368283772331
-3.3000000000000003,5.01098792654702
-3.2,5.075431016179808
-3.1,5.137119815616529
-3.0,5.196152422706632
-2.9000000000000004,5.252618394667558
-2.8000000000000003,5.3065996645686395
-2.7,5.358171329847526
-2.6,5.407402333838309
-2.5,5.454356057317857
-2.4000000000000004,5.499090833947008
-2.3000000000000003,5.541660400998964
-2.2,5.582114294781145
-2.1,5.6204981985585585
-2.0,5.656854249492381
-1.9000000000000001,5.691221310052878
-1.8,5.7236352085016735
-1.7000000000000002,5.754128952326321
-1.6,5.782732917920384
-1.5,5.809475019311125
-1.4000000000000001,5.834380858325929
-1.3,5.857473858242988
-1.2000000000000002,5.878775382679628
-1.1,5.898304841223451
-1.0,5.916079783099616
-0.9,5.932115979985556
-0.8,5.946427498927402
-0.7000000000000001,5.959026766175833
-0.6000000000000001,5.96992462263972
-0.5,5.979130371550699
-0.4,5.986651818838307
-0.30000000000000004,5.9924953066314535
-0.2,5.99666574022598
-0.1,5.999166608788258
0.0,6.0
0.0,6.0
0.1,5.999166608788258
0.2,5.99666574022598
0.30000000000000004,5.9924953066314535
0.4,5.986651818838307
0.5,5.979130371550699
0.6000000000000001,5.96992462263972
0.7000000000000001,5.959026766175833
0.8,5.946427498927402
0.9,5.932115979985556
1.0,5.916079783099616
1.1,5.898304841223451
1.2000000000000002,5.878775382679628
1.3,5.857473858242988
1.4000000000000001,5.834380858325929
1.5,5.809475019311125
1.6,5.782732917920384
1.7000000000000002,5.754128952326321
1.8,5.7236352085016735
1.9000000000000001,5.691221310052878
2.0,5.656854249492381
2.1,5.6204981985585585
2.2,5.582114294781145
2.3000000000000003,5.541660400998964
2.4000000000000004,5.499090833947008
2.5,5.454356057317857
2.6,5.407402333838309
