x,y
-8.0,0.0
-7.866666666666666,1.4544949486180965
-7.733333333333333,2.048305532764963
-7.6,2.4979991993593598
-7.466666666666667,2.8720878971384014
-7.333333333333333,3.197221015541814
-7.2,3.487119154832538
-7.066666666666666,3.7499629627800624
-6.933333333333334,3.9911012125588705
-6.8,4.214261501141096
-6.666666666666667,4.422166387140533
-6.533333333333333,4.616877251514876
-6.4,4.799999999999999
-6.266666666666667,4.972814986392405
-6.133333333333333,5.13636274246886
-6.0,5.291502622129181
-5.866666666666666,5.4389541478323045
-5.733333333333333,5.57932692077538
-5.6,5.71314274283428
-5.466666666666667,5.84085229701587
-5.333333333333333,5.962847939999439
-5.2,6.079473661428265
-5.066666666666666,6.191032941996746
-4.933333333333334,6.29779502859709
-4.8,6.4
-4.666666666666667,6.497862896539309
-4.533333333333333,6.591577116964413
-4.4,6.681317235396026
-4.266666666666667,6.76724135490641
-4.133333333333333,6.849493087488705
-4.0,6.928203230275509
-3.8666666666666667,7.0034911928900785
-3.7333333333333334,7.075466219424853
-3.6,7.1442284397967
-3.466666666666667,7.20986977845108
-3.3333333333333335,7.272474743090476
-3.2,7.332121111929344
-3.0666666666666664,7.388880534665286
-2.933333333333333,7.442819059708194
-2.8,7.493997598078078
-2.6666666666666665,7.542472332656507
-2.533333333333333,7.5882950800705045
-2.4,7.631513611335565
-2.2666666666666666,7.672171936435094
-2.1333333333333333,7.710310557227179
-2.0,7.745966692414834
-1.8666666666666667,7.779174477767905
-1.7333333333333334,7.809965144323985
-1.6,7.83836717690617
-1.4666666666666666,7.864406454964601
-1.3333333333333333,7.888106377466155
-1.2,7.909487973314076
-1.0666666666666667,7.92856999856987
-0.9333333333333333,7.945369021567776
-0.8,7.95989949685296
-0.6666666666666666,7.972173828734266
-0.5333333333333333,7.982202425117742
-0.4,7.989993742175272
-0.26666666666666666,7.995554320301307
-0.13333333333333333,7.998888811717676
0.0,8.0
0.0,8.0
0.13333333333333333,7.998888811717676
0.26666666666666666,7.995554320301307
0.4,7.989993742175272
0.5333333333333333,7.982202425117742
0.6666666666666666,7.972173828734266
0.8,7.95989949685296
0.9333333333333333,7.945369021567776
1.0666666666666667,7.92856999856987
1.2,7.909487973314076
1.3333333333333333,7.888106377466155
1.4666666666666666,7.864406454964601
1.6,7.83836717690617
1.7333333333333334,7.809965144323985
1.8666666666666667,7.779174477767905
2.0,7.745966692414834
2.1333333333333333,7.710310557227179
2.2666666666666666,7.672171936435094
2.4,7.631513611335565
2.533333333333333,7.5882950800705045
2.6666666666666665,7.542472332656507
2.8,7.493997598078078
2.933333333333333,7.442819059708194
3.0666666666666664,7.388880534665286
3.2,7.332121111929344
3.3333333333333335,7.272474743090476
3.466666666666667,7.20986977845108
3.6,7.1442284397967
3.7333333333333334,7.075466219424853
3.8666666666666667,7.0034911928900785
4.0,6.928203230275509
4.133333333333333,6.849493087488705
4.266666666666667,6.76724135490641
4.4,6.681317235396026
4.533333333333333,6.591577116964413
4.666666666666667,6.497862896539309
4.8,6.4
4.933333333333334,6.29779502859709
5.066666666666666,6.191032941996746
5.2,6.079473661428265
5.333333333333333,5.962847939999439
5.466666666666667,5.84085229701587
5.6,5.71314274283428
5.733333333333333,5.57932692077538
5.866666666666666,5.4389541478323045
6.0,5.291502622129181
6.133333333333333,5.13636274246886
6.266666666666667,4.972814986392405
6.4,4.799999999999999
6.533333333333333,4.616877251514876
6.666666666666667,4.422166387140533
6.8,4.214261501141096
6.933333333333334,3.9911012125588705
7.066666666666666,3.7499629627800624
7.2,3.487119154832538
7.333333333333333,3.197221015541814
7.466666666666667,2.8720878971384014
7.6,2.4979991993593598
7.733333333333333,2.048305532764963
7.866666666666666,1.4544949486180965
8.0,0.0
8.0,-0.0
7.866666666666666,-1.4544949486180965
7.733333333333333,-2.048305532764963
7.6,-2.4979991993593598
7.466666666666667,-2.8720878971384014
7.333333333333333,-3.197221015541814
7.2,-3.487119154832538
7.066666666666666,-3.7499629627800624
6.933333333333334,-3.9911012125588705
6.8,-4.214261501141096
6.666666666666667,-4.422166387140533
6.533333333333333,-4.616877251514876
6.4,-4.799999999999999
6.266666666666667,-4.972814986392405
6.133333333333333,-5.13636274246886
6.0,-5.291502622129181
5.866666666666666,-5.4389541478323045
5.733333333333333,-5.57932692077538
5.6,-5.71314274283428
5.466666666666667,-5.84085229701587
5.333333333333333,-5.962847939999439
5.2,-6.079473661428265
5.066666666666666,-6.191032941996746
4.933333333333334,-6.29779502859709
4.8,-6.4
4.666666666666667,-6.497862896539309
4.533333333333333,-6.591577116964413
4.4,-6.681317235396026
4.266666666666667,-6.76724135490641
4.133333333333333,-6.849493087488705
4.0,-6.928203230275509
3.8666666666666667,-7.0034911928900785
3.7333333333333334,-7.075466219424853
3.6,-7.1442284397967
3.466666666666667,-7.20986977845108
3.3333333333333335,-7.272474743090476
3.2,-7.332121111929344
3.0666666666666664,-7.388880534665286
2.933333333333333,-7.442819059708194
2.8,-7.493997598078078
2.6666666666666665,-7.542472332656507
