x,y
-3.5,0.0
-3.3249999999999997,1.0928746497197208
-3.15,1.525614630239236
-2.9749999999999996,1.84373940674923
-2.8,2.1
-2.625,2.315032397181517
-2.4499999999999997,2.499499949989998
-2.275,2.6597697268748663
-2.0999999999999996,2.8000000000000003
-1.9249999999999998,2.9230762904857617
-1.75,3.031088913245535
-1.575,3.1255999424110565
-1.4,3.2078029864690882
-1.2249999999999999,3.2786239491591593
-1.0499999999999998,3.33878720495931
-0.875,3.3888604279314896
-0.7,3.4292856398964493
-0.5249999999999999,3.460400988324908
-0.35,3.4824560298731697
-0.175,3.4956222622016813
0.0,3.5
0.0,3.5
0.175,3.4956222622016813
0.35,3.4824560298731697
0.5249999999999999,3.460400988324908
0.7,3.4292856398964493
0.875,3.3888604279314896
1.0499999999999998,3.33878720495931
1.2249999999999999,3.2786239491591593
1.4,3.2078029864690882
1.575,3.1255999424110565
1.75,3.031088913245535
1.9249999999999998,2.9230762904857617
2.0999999999999996,2.8000000000000003
2.275,2.6597697268748663
2.4499999999999997,2.499499949989998
2.625,2.315032397181517
2.8,2.1
2.9749999999999996,1.84373940674923
3.15,1.525614630239236
3.3249999999999997,1.0928746497197208
3.5,0.0
3.5,-0.0
3.3249999999999997,-1.0928746497197208
3.15,-1.525614630239236
2.9749999999999996,-1.84373940674923
2.8,-2.1
2.625,-2.315032397181517
2.4499999999999997,-2.499499949989998
2.275,-2.6597697268748663
2.0999999999999996,-2.8000000000000003
1.9249999999999998,-2.9230762904857617
1.75,-3.031088913245535
1.575,-3.1255999424110565
1.4,-3.2078029864690882
1.2249999999999999,-3.2786239491591593
1.0499999999999998,-3.33878720495931
0.875,-3.3888604279314896
0.7,-3.4292856398964493
0.5249999999999999,-3.460400988324908
0.35,-3.4824560298731697
0.175,-3.4956222622016813
0.0,-3.5
0.0,-3.5
-0.175,-3.4956222622016813
-0.35,-3.4824560298731697
-0.5249999999999999,-3.460400988324908
-0.7,-3.4292856398964493
-0.875,-3.3888604279314896
-1.0499999999999998,-3.33878720495931
-1.2249999999999999,-3.2786239491591593
-1.4,-3.2078029864690882
-1.575,-3.1255999424110565
-1.75,-3.031088913245535
-1.9249999999999998,-2.9230762904857617
-2.0999999999999996,-2.8000000000000003
-2.275,-2.6597697268748663
-2.4499999999999997,-2.499499949989998
-2.625,-2.315032397181517
-2.8,-2.1
-2.9749999999999996,-1.84373940674923
-3.15,-1.525614630239236
-3.3249999999999997,-1.0928746497197208
-3.5,-0.0
