x,y
-7.0,0.0
-6.766666666666667,1.7922673411693422
-6.533333333333333,2.513076909996102
-6.3,3.051229260478472
-6.066666666666666,3.492213560989012
-5.833333333333333,3.869395588747967
-5.6,4.2
-5.366666666666667,4.494317399660251
-5.133333333333334,4.759084879353265
-4.9,4.998999899979994
-4.666666666666667,5.217491947499509
-4.433333333333334,5.417153824247153
-4.2,5.6
-3.966666666666667,5.767629977343861
-3.7333333333333334,5.921336185543109
-3.5,6.06217782649107
-3.2666666666666666,6.191032941996746
-3.033333333333333,6.308636056144695
-2.8,6.4156059729381765
-2.566666666666667,6.512466677244669
-2.3333333333333335,6.599663291074443
-2.1,6.67757440991862
-1.8666666666666667,6.746521737573782
-1.6333333333333333,6.806777668046917
-1.4,6.858571279792899
-1.1666666666666667,6.902093080282885
-0.9333333333333333,6.937498748748636
-0.7,6.964912059746339
-0.4666666666666667,6.984427121978024
-0.23333333333333334,6.996110030263644
0.0,7.0
0.0,7.0
0.23333333333333334,6.996110030263644
0.4666666666666667,6.984427121978024
0.7,6.964912059746339
0.9333333333333333,6.937498748748636
1.1666666666666667,6.902093080282885
1.4,6.858571279792899
1.6333333333333333,6.806777668046917
1.8666666666666667,6.746521737573782
2.1,6.67757440991862
2.3333333333333335,6.599663291074443
2.566666666666667,6.512466677244669
2.8,6.4156059729381765
3.033333333333333,6.308636056144695
3.2666666666666666,6.191032941996746
3.5,6.06217782649107
3.7333333333333334,5.921336185543109
3.966666666666667,5.767629977343861
4.2,5.6
4.433333333333334,5.417153824247153
4.666666666666667,5.217491947499509
4.9,4.998999899979994
5.133333333333334,4.759084879353265
5.366666666666667,4.494317399660251
5.6,4.2
5.833333333333333,3.869395588747967
6.066666666666666,3.492213560989012
6.3,3.051229260478472
6.533333333333333,2.513076909996102
6.766666666666667,1.7922673411693422
7.0,0.0
7.0,-0.0
6.766666666666667,-1.7922673411693422
6.533333333333333,-2.513076909996102
6.3,-3.051229260478472
6.066666666666666,-3.492213560989012
5.833333333333333,-3.869395588747967
5.6,-4.2
5.366666666666667,-4.494317399660251
5.133333333333334,-4.759084879353265
4.9,-4.998999899979994
4.666666666666667,-5.217491947499509
4.433333333333334,-5.417153824247153
4.2,-5.6
3.966666666666667,-5.767629977343861
3.7333333333333334,-5.921336185543109
3.5,-6.06217782649107
3.2666666666666666,-6.191032941996746
3.033333333333333,-6.308636056144695
2.8,-6.4156059729381765
2.566666666666667,-6.512466677244669
2.3333333333333335,-6.599663291074443
2.1,-6.67757440991862
1.8666666666666667,-6.746521737573782
1.6333333333333333,-6.806777668046917
1.4,-6.858571279792899
1.1666666666666667,-6.902093080282885
0.9333333333333333,-6.937498748748636
0.7,-6.964912059746339
0.4666666666666667,-6.984427121978024
0.23333333333333334,-6.996110030263644
0.0,-7.0
0.0,-7.0
-0.23333333333333334,-6.996110030263644
-0.4666666666666667,-6.984427121978024
-0.7,-6.964912059746339
-0.9333333333333333,-6.937498748748636
-1.1666666666666667,-6.902093080282885
-1.4,-6.858571279792899
-1.6333333333333333,-6.806777668046917
-1.8666666666666667,-6.746521737573782
-2.1,-6.67757440991862
-2.3333333333333335,-6.599663291074443
-2.566666666666667,-6.512466677244669
-2.8,-6.4156059729381765
-3.033333333333333,-6.308636056144695
-3.2666666666666666,-6.191032941996746
-3.5,-6.06217782649107
-3.7333333333333334,-5.921336185543109
-3.966666666666667,-5.767629977343861
-4.2,-5.6
-4.433333333333334,-5.417153824247153
-4.666666666666667,-5.217491947499509
-4.9,-4.998999899979994
-5.133333333333334,-4.759084879353265
-5.366666666666667,-4.494317399660251
-5.6,-4.2
-5.833333333333333,-3.869395588747967
-6.066666666666666,-3.492213560989012
-6.3,-3.051229260478472
-6.533333333333333,-2.513076909996102
-6.766666666666667,-1.7922673411693422
-7.0,-0.0
