x,y
-4.5,0.0
-4.3875,0.9999218719480039
-4.275,1.405124549639639
-4.1625000000000005,1.709851967276698
-4.05,1.9615045245933032
-3.9375,2.178553132241672
-3.825,2.3705220943918657
-3.7125,2.5430972749778964
-3.6,2.6999999999999997
-3.4875000000000003,2.843825548447021
-3.375,2.9764702249476644
-3.2625,3.0993698956400797
-3.15,3.213642792844283
-3.0375,3.3201797767590837
-2.9250000000000003,3.4197039345533993
-2.8125,3.512811374099099
-2.7,3.6
-2.5875,3.6816903386895534
-2.475,3.758240944910265
-2.3625000000000003,3.8299600193735706
-2.25,3.897114317029974
-2.1375,3.9599360790295592
-2.025,4.018628497385644
-1.9125,4.073370072802126
-1.8,4.124318125460256
-1.6875,4.17161164899131
-1.575,4.215373648918919
-1.4625000000000001,4.255713071859991
-1.35,4.292726406376255
-1.2375,4.326499017681617
-1.125,4.357106264483344
-1.0125,4.3846144357286425
-0.9,4.409081537009721
-0.7875,4.430557950190924
-0.675,4.449086984989167
-0.5625,4.4647053374214964
-0.45,4.47744346697979
-0.3375,4.4873259019153044
-0.225,4.49437147997359
-0.1125,4.498593530204746
0.0,4.5
0.0,4.5
0.1125,4.498593530204746
0.225,4.49437147997359
0.3375,4.4873259019153044
0.45,4.47744346697979
0.5625,4.4647053374214964
0.675,4.449086984989167
0.7875,4.430557950190924
0.9,4.409081537009721
1.0125,4.3846144357286425
1.125,4.357106264483344
1.2375,4.326499017681617
1.35,4.292726406376255
1.4625000000000001,4.255713071859991
1.575,4.215373648918919
1.6875,4.17161164899131
1.8,4.124318125460256
1.9125,4.073370072802126
2.025,4.018628497385644
2.1375,3.9599360790295592
2.25,3.897114317029974
2.3625000000000003,3.8299600193735706
2.475,3.758240944910265
2.5875,3.6816903386895534
2.7,3.6
2.8125,3.512811374099099
2.9250000000000003,3.4197039345533993
3.0375,3.3201797767590837
3.15,3.213642792844283
3.2625,3.0993698956400797
3.375,2.9764702249476644
3.4875000000000003,2.843825548447021
3.6,2.6999999999999997
3.7125,2.5430972749778964
3.825,2.3705220943918657
3.9375,2.178553132241672
4.05,1.9615045245933032
4.1625000000000005,1.709851967276698
4.275,1.405124549639639
4.3875,0.9999218719480039
4.5,0.0
4.5,-0.0
4.3875,-0.9999218719480039
4.275,-1.405124549639639
4.1625000000000005,-1.709851967276698
4.05,-1.9615045245933032
3.9375,-2.178553132241672
3.825,-2.3705220943918657
3.7125,-2.5430972749778964
3.6,-2.6999999999999997
3.4875000000000003,-2.843825548447021
3.375,-2.9764702249476644
3.2625,-3.0993698956400797
3.15,-3.213642792844283
3.0375,-3.3201797767590837
2.9250000000000003,-3.4197039345533993
2.8125,-3.512811374099099
2.7,-3.6
2.5875,-3.6816903386895534
2.475,-3.758240944910265
2.3625000000000003,-3.8299600193735706
2.25,-3.897114317029974
2.1375,-3.9599360790295592
2.025,-4.018628497385644
1.9125,-4.073370072802126
1.8,-4.124318125460256
1.6875,-4.17161164899131
1.575,-4.215373648918919
1.4625000000000001,-4.255713071859991
1.35,-4.292726406376255
1.2375,-4.326499017681617
1.125,-4.357106264483344
1.0125,-4.3846144357286425
0.9,-4.409081537009721
0.7875,-4.430557950190924
0.675,-4.449086984989167
0.5625,-4.4647053374214964
0.45,-4.47744346697979
0.3375,-4.4873259019153044
0.225,-4.49437147997359
0.1125,-4.498593530204746
0.0,-4.5
0.0,-4.5
-0.1125,-4.498593530204746
-0.225,-4.49437147997359
-0.3375,-4.4873259019153044
-0.45,-4.47744346697979
-0.5625,-4.4647053374214964
-0.675,-4.449086984989167
-0.7875,-4.430557950190924
-0.9,-4.409081537009721
-1.0125,-4.3846144357286425
-1.125,-4.357106264483344
-1.2375,-4.326499017681617
-1.35,-4.292726406376255
-1.4625000000000001,-4.255713071859991
-1.575,-4.215373648918919
-1.6875,-4.17161164899131
-1.8,-4.124318125460256
-1.9125,-4.073370072802126
-2.025,-4.018628497385644
-2.1375,-3.9599360790295592
-2.25,-3.897114317029974
-2.3625000000000003,-3.8299600193735706
-2.475,-3.758240944910265
-2.5875,-3.6816903386895534
-2.7,-3.6
-2.8125,-3.512811374099099
-2.9250000000000003,-3.4197039345533993
-3.0375,-3.3201797767590837
-3.15,-3.213642792844283
-3.2625,-3.0993698956400797
-3.375,-2.9764702249476644
-3.4875000000000003,-2.843825548447021
-3.6,-2.6999999999999997
-3.7125,-2.5430972749778964
-3.825,-2.3705220943918657
-3.9375,-2.178553132241672
-4.05,-1.9615045245933032
-4.1625000000000005,-1.709851967276698
-4.275,-1.405124549639639
-4.3875,-0.9999218719480039
-4.5,-0.0
